AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1397.00	-2105.95	0.00	-2193.83	-62.54	-6.28	41.55
1398.00	-2109.82	0.00	-2189.31	-62.73	-6.18	41.78
1399.00	-2113.68	0.00	-2184.79	-62.88	-5.98	41.92
1400.00	-2117.53	0.00	-2180.25	-62.99	-5.71	41.97
1401.00	-2121.38	0.00	-2175.72	-63.08	-5.34	41.92
1402.00	-2125.21	0.00	-2171.17	-63.32	-4.88	41.79
1403.00	-2129.04	0.00	-2166.62	-63.58	-4.41	41.73
1404.00	-2132.86	0.00	-2162.06	-63.85	-3.95	41.73
1405.00	-2136.67	0.00	-2157.50	-64.14	-3.48	41.79
1406.00	-2140.48	0.00	-2152.92	-64.45	-3.01	41.92
1407.00	-2144.27	0.00	-2148.35	-64.78	-2.54	42.10
1408.00	-2148.06	0.00	-2143.76	-65.12	-2.06	42.35
1409.00	-2151.84	0.00	-2139.17	-65.48	-1.59	42.65
1410.00	-2155.61	0.00	-2134.58	-65.86	-1.11	43.02
1411.00	-2159.37	0.00	-2129.97	-66.37	-1.01	43.78
1412.00	-2163.13	0.00	-2125.36	-66.89	-1.05	44.64
1413.00	-2166.88	0.00	-2120.74	-67.38	-1.13	45.51
1414.00	-2170.61	0.00	-2116.12	-68.14	-1.41	46.15
1415.00	-2174.34	0.00	-2111.49	-69.07	-1.76	46.60
1416.00	-2178.07	0.00	-2106.85	-69.95	-2.05	47.02
1417.00	-2181.78	0.00	-2102.21	-70.77	-2.28	47.41
1418.00	-2185.49	0.00	-2097.56	-71.55	-2.45	47.76
1419.00	-2189.19	0.00	-2092.91	-72.28	-2.57	48.08
1420.00	-2192.88	0.00	-2088.24	-72.95	-2.62	48.37
1421.00	-2196.56	0.00	-2083.58	-73.58	-2.62	48.62
1422.00	-2200.23	0.00	-2078.90	-74.16	-2.56	48.84
1423.00	-2203.90	0.00	-2074.22	-74.69	-2.44	49.02
1424.00	-2207.55	0.00	-2069.53	-75.17	-2.27	49.17
1425.00	-2211.20	0.00	-2064.84	-75.60	-2.03	49.29
1426.00	-2214.84	0.00	-2060.14	-76.11	-1.62	49.70
1427.00	-2218.47	0.00	-2055.44	-76.85	-0.95	50.76
1428.00	-2222.10	0.00	-2050.72	-77.53	-0.31	51.78
1429.00	-2225.71	0.00	-2046.00	-78.17	0.31	52.77
1430.00	-2229.32	0.00	-2041.28	-78.76	0.89	53.73
1431.00	-2232.92	0.00	-2036.55	-79.31	1.44	54.65
1432.00	-2236.51	0.00	-2031.81	-79.81	1.97	55.54
1433.00	-2240.09	0.00	-2027.07	-80.26	2.47	56.40
1434.00	-2243.66	0.00	-2022.32	-80.66	2.93	57.22
1435.00	-2247.23	0.00	-2017.56	-81.01	3.37	58.01
1436.00	-2250.79	0.00	-2012.80	-81.32	3.78	58.76
1437.00	-2254.33	0.00	-2008.03	-81.59	4.16	59.48
1438.00	-2257.87	0.00	-2003.26	-81.86	4.35	60.06
1439.00	-2261.40	0.00	-1998.48	-82.27	4.09	60.28
1440.00	-2264.93	0.00	-1993.69	-82.69	3.84	60.48
1441.00	-2268.44	0.00	-1988.90	-83.11	3.60	60.65
1442.00	-2271.95	0.00	-1984.10	-83.57	3.22	60.79
1443.00	-2275.45	0.00	-1979.30	-84.10	2.50	60.91
1444.00	-2278.94	0.00	-1974.49	-84.63	1.78	61.06
1445.00	-2282.42	0.00	-1969.67	-85.17	1.08	61.24
1446.00	-2285.89	0.00	-1964.85	-85.72	0.37	61.44
1447.00	-2289.35	0.00	-1960.02	-86.27	-0.32	61.68
1448.00	-2292.81	0.00	-1955.18	-86.83	-1.01	61.94
1449.00	-2296.25	0.00	-1950.35	-87.40	-1.69	62.23
1450.00	-2299.69	0.00	-1945.50	-87.80	-2.21	62.70
1451.00	-2303.12	0.00	-1940.65	-87.86	-2.43	63.45
1452.00	-2306.54	0.00	-1935.79	-87.87	-2.60	64.19
1453.00	-2309.95	0.00	-1930.92	-87.82	-2.70	64.92
1454.00	-2313.36	0.00	-1926.05	-87.71	-2.75	65.64
1455.00	-2316.75	0.00	-1921.18	-87.55	-2.73	66.35
1456.00	-2320.14	0.00	-1916.30	-87.33	-2.66	67.05
1457.00	-2323.52	0.00	-1911.41	-87.04	-2.53	67.74
1458.00	-2326.89	0.00	-1906.52	-86.71	-2.34	68.42
1459.00	-2330.25	0.00	-1901.62	-86.48	-1.96	69.26
1460.00	-2333.60	0.00	-1896.71	-86.33	-1.50	70.15
1461.00	-2336.94	0.00	-1891.80	-86.16	-1.04	70.99
1462.00	-2340.28	0.00	-1886.88	-86.24	-0.80	71.92
1463.00	-2343.60	0.00	-1881.96	-86.51	-0.67	72.90
1464.00	-2346.92	0.00	-1877.03	-86.86	-0.53	73.87
1465.00	-2350.23	0.00	-1872.10	-87.28	-0.39	74.82
1466.00	-2353.53	0.00	-1867.16	-87.78	-0.25	75.75
1467.00	-2356.82	0.00	-1862.22	-88.35	-0.10	76.66
1468.00	-2360.10	0.00	-1857.26	-89.00	0.05	77.56
1469.00	-2363.37	0.00	-1852.31	-89.72	0.20	78.44
1470.00	-2366.64	0.00	-1847.35	-90.51	0.36	79.30
1471.00	-2369.90	0.00	-1842.38	-91.38	0.52	80.14
1472.00	-2373.14	0.00	-1837.41	-92.33	0.69	80.96
1473.00	-2376.38	0.00	-1832.43	-93.32	0.83	81.73
1474.00	-2379.61	0.00	-1827.44	-94.06	0.78	82.21
1475.00	-2382.83	0.00	-1822.45	-94.79	0.72	82.72
1476.00	-2386.04	0.00	-1817.46	-95.46	0.68	83.36
1477.00	-2389.25	0.00	-1812.45	-95.96	0.63	84.36
1478.00	-2392.44	0.00	-1807.45	-96.47	0.59	85.42
1479.00	-2395.63	0.00	-1802.44	-97.00	0.54	86.53
1480.00	-2398.81	0.00	-1797.42	-97.54	0.50	87.70
1481.00	-2401.97	0.00	-1792.39	-98.08	0.45	88.93
