AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2433.00	0.00	-1031.16	3030.20	-93.49	145.24	-184.29
2434.00	0.00	-1025.81	3032.86	-93.51	144.49	-184.79
2435.00	0.00	-1020.46	3035.50	-93.53	143.75	-185.28
2436.00	0.00	-1015.10	3038.14	-93.55	143.02	-185.77
2437.00	0.00	-1009.73	3040.77	-93.57	142.30	-186.26
2438.00	0.00	-1004.37	3043.39	-93.59	141.59	-186.74
2439.00	0.00	-998.99	3046.00	-93.61	140.89	-187.21
2440.00	0.00	-993.61	3048.59	-93.63	140.20	-187.68
2441.00	0.00	-988.23	3051.19	-93.64	139.52	-188.15
2442.00	0.00	-982.84	3053.77	-93.66	138.85	-188.61
2443.00	0.00	-977.45	3056.34	-93.68	138.19	-189.07
2444.00	0.00	-972.05	3058.90	-93.72	137.53	-189.59
2445.00	0.00	-966.65	3061.45	-93.80	136.86	-190.15
2446.00	0.00	-961.25	3064.00	-93.88	136.18	-190.71
2447.00	0.00	-955.84	3066.53	-93.96	135.50	-191.26
2448.00	0.00	-950.42	3069.06	-94.04	134.81	-191.80
2449.00	0.00	-945.00	3071.57	-94.13	134.12	-192.34
2450.00	0.00	-939.58	3074.08	-94.21	133.43	-192.87
2451.00	0.00	-934.15	3076.58	-94.30	132.73	-193.39
2452.00	0.00	-928.72	3079.07	-94.40	132.03	-193.91
2453.00	0.00	-923.28	3081.54	-94.49	131.32	-194.42
2454.00	0.00	-917.84	3084.01	-94.58	130.60	-194.92
2455.00	0.00	-912.40	3086.47	-94.60	129.81	-195.33
2456.00	0.00	-906.95	3088.92	-94.63	129.01	-195.76
2457.00	0.00	-901.49	3091.36	-94.65	128.22	-196.18
2458.00	0.00	-896.04	3093.80	-94.67	127.45	-196.61
2459.00	0.00	-890.57	3096.22	-94.69	126.68	-197.03
2460.00	0.00	-885.11	3098.63	-94.70	125.92	-197.45
2461.00	0.00	-879.63	3101.03	-94.71	125.17	-197.87
2462.00	0.00	-874.16	3103.43	-94.72	124.43	-198.29
2463.00	0.00	-868.68	3105.81	-94.72	123.70	-198.70
2464.00	0.00	-863.20	3108.19	-94.73	122.97	-199.12
2465.00	0.00	-857.71	3110.55	-94.73	122.24	-199.54
2466.00	0.00	-852.22	3112.91	-94.75	121.49	-199.95
2467.00	0.00	-846.72	3115.25	-94.76	120.74	-200.37
2468.00	0.00	-841.22	3117.59	-94.79	120.00	-200.79
2469.00	0.00	-835.72	3119.92	-94.81	119.25	-201.20
2470.00	0.00	-830.21	3122.24	-94.84	118.51	-201.62
2471.00	0.00	-824.70	3124.54	-94.87	117.78	-202.03
2472.00	0.00	-819.18	3126.84	-94.90	117.04	-202.44
2473.00	0.00	-813.66	3129.13	-94.94	116.31	-202.86
2474.00	0.00	-808.13	3131.41	-94.98	115.58	-203.27
2475.00	0.00	-802.60	3133.68	-95.04	114.84	-203.66
2476.00	0.00	-797.07	3135.94	-95.19	114.06	-203.98
2477.00	0.00	-791.53	3138.19	-95.33	113.29	-204.30
2478.00	0.00	-785.99	3140.44	-95.48	112.53	-204.60
2479.00	0.00	-780.45	3142.67	-95.62	111.78	-204.90
2480.00	0.00	-774.90	3144.89	-95.76	111.05	-205.21
2481.00	0.00	-769.35	3147.10	-95.90	110.33	-205.53
2482.00	0.00	-763.79	3149.31	-96.04	109.62	-205.86
2483.00	0.00	-758.23	3151.50	-96.17	108.91	-206.18
2484.00	0.00	-752.67	3153.68	-96.30	108.21	-206.52
